timestamp,datetime,omnis_ai,hodl_50_50,pure_btc,charm_alpha,steer_classic,btc_price
1761930702,2025-11-01 01:11:42,8193.87,9563.44,9126.88,5694.79,296.24,109330.38
1761930702,2025-11-01 01:11:42,8143.92,9563.44,9126.88,5694.79,296.24,109330.38
1761930702,2025-11-01 01:11:42,8148.85,9563.44,9126.88,5694.79,296.24,109330.38
1761930702,2025-11-01 01:11:42,8158.9,9563.44,9126.88,5694.79,296.24,109330.38
1761935702,2025-11-01 02:35:02,8162.92,9565.92,9131.84,5693.15,295.67,109389.8
1761935702,2025-11-01 02:35:02,8174.41,9565.92,9131.84,5693.15,295.67,109389.8
1761940702,2025-11-01 03:58:22,8177.95,9571.4,9142.81,5691.5,295.11,109521.17
1761940702,2025-11-01 03:58:22,8185.43,9571.4,9142.81,5691.5,295.11,109521.17
1761940702,2025-11-01 03:58:22,8188.69,9571.4,9142.81,5691.5,295.11,109521.17
1761945702,2025-11-01 05:21:42,8190.63,9570.3,9140.59,5689.85,294.54,109494.61
1761945702,2025-11-01 05:21:42,8192.91,9570.3,9140.59,5689.85,294.54,109494.61
1761950702,2025-11-01 06:45:02,8198.5,9573.13,9146.25,5688.2,293.97,109562.45
1761955702,2025-11-01 08:08:22,8198.58,9577.25,9154.51,5686.56,293.41,109661.34
1761960702,2025-11-01 09:31:42,8208.36,9571.86,9143.72,5684.91,292.84,109532.14
1761965702,2025-11-01 10:55:02,8207.14,9593.89,9187.79,5683.26,292.28,110059.99
1761970702,2025-11-01 12:18:22,8219.77,9601.86,9203.73,5681.61,291.72,110250.95
1761975702,2025-11-01 13:41:42,8223.21,9591.85,9183.7,5679.97,291.16,110010.99
1761980702,2025-11-01 15:05:02,8225.66,9594.94,9189.88,5678.32,290.6,110085.02
1761985702,2025-11-01 16:28:22,8230.38,9599.07,9198.14,5676.68,290.04,110184.04
1761995702,2025-11-01 19:15:02,8232.6,9595.52,9191.04,5673.39,288.92,110098.89
1762000702,2025-11-01 20:38:22,8235.52,9590.48,9180.96,5671.74,288.37,109978.18
1762005702,2025-11-01 22:01:42,8236.9,9585.02,9170.04,5670.1,287.81,109847.41
1762010702,2025-11-01 23:25:02,8242.78,9603.84,9207.69,5668.45,287.26,110298.37
1762020702,2025-11-02 02:11:42,8247.73,9602.9,9205.79,5665.16,286.15,110275.69
1762035702,2025-11-02 06:21:42,8250.65,9592.29,9184.58,5660.23,284.51,110021.52
1762040702,2025-11-02 07:45:02,8252.51,9589.97,9179.93,5658.59,283.96,109965.88
1762050702,2025-11-02 10:31:42,8255.04,9591.43,9182.86,5655.31,282.87,110000.99
1762060702,2025-11-02 13:18:22,8260.69,9610.3,9220.6,5652.02,281.78,110453.01
1762060702,2025-11-02 13:18:22,8265.0,9610.3,9220.6,5652.02,281.78,110453.01
1762070702,2025-11-02 16:05:02,8268.41,9623.64,9247.28,5648.74,280.7,110772.7
1762075702,2025-11-02 17:28:22,8268.82,9614.7,9229.41,5647.1,280.16,110558.55
1762080702,2025-11-02 18:51:42,8269.8,9616.77,9233.55,5645.46,279.62,110608.14
1762085702,2025-11-02 20:15:02,8270.17,9623.47,9246.93,5643.82,279.08,110768.48
1762090702,2025-11-02 21:38:22,8272.03,9608.67,9217.35,5642.18,278.54,110414.07
1762095702,2025-11-02 23:01:42,8274.95,9603.39,9206.78,5640.54,278.01,110287.47
1762095702,2025-11-02 23:01:42,8279.82,9603.39,9206.78,5640.54,278.01,110287.47
1762100702,2025-11-03 00:25:02,8280.6,9595.56,9191.11,5638.9,277.47,110099.82
1762110702,2025-11-03 03:11:42,8287.16,9593.51,9187.02,5635.62,276.41,110050.76
1762115702,2025-11-03 04:35:02,8289.67,9592.52,9185.03,5633.98,275.88,110026.99
1762120702,2025-11-03 05:58:22,8289.09,9573.38,9146.76,5632.34,275.35,109568.53
1762125702,2025-11-03 07:21:42,8300.44,9614.57,9229.13,5630.7,274.82,110555.25
1762125702,2025-11-03 07:21:42,8302.98,9614.57,9229.13,5630.7,274.82,110555.25
1762130702,2025-11-03 08:45:02,8299.32,9575.81,9151.61,5629.07,274.29,109626.65
1762135702,2025-11-03 10:08:22,8303.81,9541.85,9083.69,5627.43,273.76,108813.02
1762135702,2025-11-03 10:08:22,8310.58,9541.85,9083.69,5627.43,273.76,108813.02
1762135702,2025-11-03 10:08:22,8312.91,9541.85,9083.69,5627.43,273.76,108813.02
1762135702,2025-11-03 10:08:22,8302.85,9541.85,9083.69,5627.43,273.76,108813.02
1762135702,2025-11-03 10:08:22,8296.45,9541.85,9083.69,5627.43,273.76,108813.02
1762140702,2025-11-03 11:31:42,8303.46,9499.38,8998.77,5625.79,273.23,107795.71
1762140702,2025-11-03 11:31:42,8292.83,9499.38,8998.77,5625.79,273.23,107795.71
1762140702,2025-11-03 11:31:42,8292.27,9499.38,8998.77,5625.79,273.23,107795.71
1762145702,2025-11-03 12:55:02,8269.82,9504.38,9008.76,5624.15,272.71,107915.42
1762145702,2025-11-03 12:55:02,8281.17,9504.38,9008.76,5624.15,272.71,107915.42
1762150702,2025-11-03 14:18:22,8273.27,9488.23,8976.45,5622.52,272.18,107528.44
1762150702,2025-11-03 14:18:22,8260.38,9488.23,8976.45,5622.52,272.18,107528.44
1762155702,2025-11-03 15:41:42,8281.03,9490.51,8981.02,5620.88,271.66,107583.08
1762155702,2025-11-03 15:41:42,8276.11,9490.51,8981.02,5620.88,271.66,107583.08
1762160702,2025-11-03 17:05:02,8277.75,9478.64,8957.29,5619.24,271.14,107298.86
1762160702,2025-11-03 17:05:02,8269.09,9478.64,8957.29,5619.24,271.14,107298.86
1762165702,2025-11-03 18:28:22,8280.35,9485.56,8971.13,5617.61,270.62,107464.64
1762165702,2025-11-03 18:28:22,8276.51,9485.56,8971.13,5617.61,270.62,107464.64
1762170702,2025-11-03 19:51:42,8292.73,9509.77,9019.53,5615.97,270.1,108044.5
1762170702,2025-11-03 19:51:42,8319.48,9509.77,9019.53,5615.97,270.1,108044.5
1762175702,2025-11-03 21:15:02,8316.8,9508.22,9016.44,5614.33,269.58,108007.48
1762175702,2025-11-03 21:15:02,8322.07,9508.22,9016.44,5614.33,269.58,108007.48
1762180702,2025-11-03 22:38:22,8342.67,9488.65,8977.3,5612.7,269.06,107538.54
1762180702,2025-11-03 22:38:22,8312.58,9488.65,8977.3,5612.7,269.06,107538.54
1762180702,2025-11-03 22:38:22,8341.69,9488.65,8977.3,5612.7,269.06,107538.54
1762185702,2025-11-04 00:01:42,8317.62,9447.56,8895.11,5611.06,268.54,106554.07
1762185702,2025-11-04 00:01:42,8190.63,9447.56,8895.11,5611.06,268.54,106554.07
1762185702,2025-11-04 00:01:42,8173.52,9447.56,8895.11,5611.06,268.54,106554.07
1762185702,2025-11-04 00:01:42,8195.22,9447.56,8895.11,5611.06,268.54,106554.07
1762185702,2025-11-04 00:01:42,8204.43,9447.56,8895.11,5611.06,268.54,106554.07
1762190702,2025-11-04 01:25:02,8221.0,9485.24,8970.48,5609.43,268.02,107456.82
1762190702,2025-11-04 01:25:02,8230.5,9485.24,8970.48,5609.43,268.02,107456.82
1762190702,2025-11-04 01:25:02,8242.59,9485.24,8970.48,5609.43,268.02,107456.82
1762190702,2025-11-04 01:25:02,8252.41,9485.24,8970.48,5609.43,268.02,107456.82
1762195702,2025-11-04 02:48:22,8255.39,9463.52,8927.03,5607.79,267.51,106936.41
1762195702,2025-11-04 02:48:22,8256.2,9463.52,8927.03,5607.79,267.51,106936.41
1762195702,2025-11-04 02:48:22,8246.93,9463.52,8927.03,5607.79,267.51,106936.41
1762195702,2025-11-04 02:48:22,8255.48,9463.52,8927.03,5607.79,267.51,106936.41
1762200702,2025-11-04 04:11:42,8269.46,9447.48,8894.96,5606.16,266.99,106552.24
1762200702,2025-11-04 04:11:42,8266.72,9447.48,8894.96,5606.16,266.99,106552.24
1762200702,2025-11-04 04:11:42,8263.86,9447.48,8894.96,5606.16,266.99,106552.24
1762200702,2025-11-04 04:11:42,8259.36,9447.48,8894.96,5606.16,266.99,106552.24
1762205702,2025-11-04 05:35:02,8261.03,9446.84,8893.67,5604.53,266.48,106536.79
1762205702,2025-11-04 05:35:02,8268.39,9446.84,8893.67,5604.53,266.48,106536.79
1762205702,2025-11-04 05:35:02,8267.95,9446.84,8893.67,5604.53,266.48,106536.79
1762205702,2025-11-04 05:35:02,8287.34,9446.84,8893.67,5604.53,266.48,106536.79
1762205702,2025-11-04 05:35:02,8274.81,9446.84,8893.67,5604.53,266.48,106536.79
1762210702,2025-11-04 06:58:22,8266.03,9450.06,8900.13,5602.89,265.97,106614.12
1762210702,2025-11-04 06:58:22,8282.3,9450.06,8900.13,5602.89,265.97,106614.12
1762210702,2025-11-04 06:58:22,8294.42,9450.06,8900.13,5602.89,265.97,106614.12
1762215702,2025-11-04 08:21:42,8286.64,9447.25,8894.5,5601.26,265.46,106546.71
1762215702,2025-11-04 08:21:42,8296.94,9447.25,8894.5,5601.26,265.46,106546.71
1762215702,2025-11-04 08:21:42,8301.57,9447.25,8894.5,5601.26,265.46,106546.71
1762220702,2025-11-04 09:45:02,8310.91,9471.58,8943.16,5599.62,264.95,107129.59
1762220702,2025-11-04 09:45:02,8326.36,9471.58,8943.16,5599.62,264.95,107129.59
1762220702,2025-11-04 09:45:02,8329.7,9471.58,8943.16,5599.62,264.95,107129.59
1762225702,2025-11-04 11:08:22,8337.34,9468.79,8937.58,5597.99,264.44,107062.8
1762225702,2025-11-04 11:08:22,8321.5,9468.79,8937.58,5597.99,264.44,107062.8
1762225702,2025-11-04 11:08:22,8344.66,9468.79,8937.58,5597.99,264.44,107062.8
1762230702,2025-11-04 12:31:42,8347.82,9449.62,8899.25,5596.36,263.93,106603.57
1762230702,2025-11-04 12:31:42,8339.38,9449.62,8899.25,5596.36,263.93,106603.57
1762235702,2025-11-04 13:55:02,8307.41,9372.63,8745.26,5594.73,263.42,104759.01
1762235702,2025-11-04 13:55:02,8170.38,9372.63,8745.26,5594.73,263.42,104759.01
1762235702,2025-11-04 13:55:02,8187.83,9372.63,8745.26,5594.73,263.42,104759.01
1762235702,2025-11-04 13:55:02,8187.63,9372.63,8745.26,5594.73,263.42,104759.01
1762240702,2025-11-04 15:18:22,8190.63,9362.62,8725.23,5593.09,262.91,104519.07
1762240702,2025-11-04 15:18:22,8188.02,9362.62,8725.23,5593.09,262.91,104519.07
1762240702,2025-11-04 15:18:22,8183.58,9362.62,8725.23,5593.09,262.91,104519.07
1762245702,2025-11-04 16:41:42,8182.89,9346.15,8692.29,5591.46,262.41,104124.51
1762250702,2025-11-04 18:05:02,8050.42,9331.63,8663.26,5589.83,261.9,103776.71
1762250702,2025-11-04 18:05:02,8054.79,9331.63,8663.26,5589.83,261.9,103776.71
1762250702,2025-11-04 18:05:02,8057.44,9331.63,8663.26,5589.83,261.9,103776.71
1762250702,2025-11-04 18:05:02,8061.16,9331.63,8663.26,5589.83,261.9,103776.71
1762255702,2025-11-04 19:28:22,8063.82,9361.4,8722.79,5588.2,261.4,104489.86
1762255702,2025-11-04 19:28:22,8063.84,9361.4,8722.79,5588.2,261.4,104489.86
1762260702,2025-11-04 20:51:42,8063.82,9336.27,8672.54,5586.57,260.9,103887.81
1762260702,2025-11-04 20:51:42,8066.63,9336.27,8672.54,5586.57,260.9,103887.81
1762265702,2025-11-04 22:15:02,8069.24,9366.32,8732.64,5584.94,260.39,104607.83
1762265702,2025-11-04 22:15:02,8071.82,9366.32,8732.64,5584.94,260.39,104607.83
1762265702,2025-11-04 22:15:02,8072.31,9366.32,8732.64,5584.94,260.39,104607.83
1762265702,2025-11-04 22:15:02,8076.57,9366.32,8732.64,5584.94,260.39,104607.83
1762270702,2025-11-04 23:38:22,8076.65,9306.47,8612.94,5583.31,259.89,103173.91
1762270702,2025-11-04 23:38:22,8076.63,9306.47,8612.94,5583.31,259.89,103173.91
1762270702,2025-11-04 23:38:22,8076.67,9306.47,8612.94,5583.31,259.89,103173.91
1762270702,2025-11-04 23:38:22,8076.62,9306.47,8612.94,5583.31,259.89,103173.91
1762270702,2025-11-04 23:38:22,8076.56,9306.47,8612.94,5583.31,259.89,103173.91
1762275702,2025-11-05 01:01:42,8066.9,9240.82,8481.65,5581.68,259.39,101601.15
1762275702,2025-11-05 01:01:42,8057.95,9240.82,8481.65,5581.68,259.39,101601.15
1762275702,2025-11-05 01:01:42,8028.18,9240.82,8481.65,5581.68,259.39,101601.15
1762280702,2025-11-05 02:25:02,8026.69,9226.77,8453.53,5580.04,258.89,101264.37
1762280702,2025-11-05 02:25:02,7977.65,9226.77,8453.53,5580.04,258.89,101264.37
1762280702,2025-11-05 02:25:02,7995.95,9226.77,8453.53,5580.04,258.89,101264.37
1762280702,2025-11-05 02:25:02,8031.66,9226.77,8453.53,5580.04,258.89,101264.37
1762285702,2025-11-05 03:48:22,8033.11,9193.74,8387.47,5578.41,258.4,100473.05
1762285702,2025-11-05 03:48:22,8045.86,9193.74,8387.47,5578.41,258.4,100473.05
1762285702,2025-11-05 03:48:22,8009.34,9193.74,8387.47,5578.41,258.4,100473.05
1762285702,2025-11-05 03:48:22,7998.68,9193.74,8387.47,5578.41,258.4,100473.05
1762285702,2025-11-05 03:48:22,7986.93,9193.74,8387.47,5578.41,258.4,100473.05
1762285702,2025-11-05 03:48:22,7952.89,9193.74,8387.47,5578.41,258.4,100473.05
1762285702,2025-11-05 03:48:22,7964.2,9193.74,8387.47,5578.41,258.4,100473.05
1762285702,2025-11-05 03:48:22,8003.18,9193.74,8387.47,5578.41,258.4,100473.05
1762290702,2025-11-05 05:11:42,8007.81,9151.76,8303.53,5576.79,257.9,99467.48
1762290702,2025-11-05 05:11:42,8019.44,9151.76,8303.53,5576.79,257.9,99467.48
1762290702,2025-11-05 05:11:42,8027.45,9151.76,8303.53,5576.79,257.9,99467.48
1762290702,2025-11-05 05:11:42,8003.16,9151.76,8303.53,5576.79,257.9,99467.48
1762290702,2025-11-05 05:11:42,7967.06,9151.76,8303.53,5576.79,257.9,99467.48
1762290702,2025-11-05 05:11:42,7968.15,9151.76,8303.53,5576.79,257.9,99467.48
1762295702,2025-11-05 06:35:02,7997.04,9223.34,8446.69,5575.16,257.4,101182.37
1762295702,2025-11-05 06:35:02,8020.04,9223.34,8446.69,5575.16,257.4,101182.37
1762295702,2025-11-05 06:35:02,8053.03,9223.34,8446.69,5575.16,257.4,101182.37
1762295702,2025-11-05 06:35:02,8062.1,9223.34,8446.69,5575.16,257.4,101182.37
1762295702,2025-11-05 06:35:02,8094.51,9223.34,8446.69,5575.16,257.4,101182.37
1762295702,2025-11-05 06:35:02,8083.5,9223.34,8446.69,5575.16,257.4,101182.37
1762295702,2025-11-05 06:35:02,8075.54,9223.34,8446.69,5575.16,257.4,101182.37
1762295702,2025-11-05 06:35:02,8101.13,9223.34,8446.69,5575.16,257.4,101182.37
1762300702,2025-11-05 07:58:22,8087.6,9205.13,8410.26,5573.53,256.91,100746.04
1762300702,2025-11-05 07:58:22,8108.6,9205.13,8410.26,5573.53,256.91,100746.04
1762300702,2025-11-05 07:58:22,8086.06,9205.13,8410.26,5573.53,256.91,100746.04
1762300702,2025-11-05 07:58:22,8081.34,9205.13,8410.26,5573.53,256.91,100746.04
1762305702,2025-11-05 09:21:42,8053.66,9227.25,8454.51,5571.9,256.41,101276.09
1762305702,2025-11-05 09:21:42,8041.37,9227.25,8454.51,5571.9,256.41,101276.09
1762305702,2025-11-05 09:21:42,7978.9,9227.25,8454.51,5571.9,256.41,101276.09
1762305702,2025-11-05 09:21:42,7982.28,9227.25,8454.51,5571.9,256.41,101276.09
1762305702,2025-11-05 09:21:42,8060.59,9227.25,8454.51,5571.9,256.41,101276.09
1762305702,2025-11-05 09:21:42,8114.86,9227.25,8454.51,5571.9,256.41,101276.09
1762310702,2025-11-05 10:45:02,8104.99,9255.1,8510.19,5570.27,255.92,101943.14
1762310702,2025-11-05 10:45:02,8115.77,9255.1,8510.19,5570.27,255.92,101943.14
1762310702,2025-11-05 10:45:02,8146.17,9255.1,8510.19,5570.27,255.92,101943.14
1762310702,2025-11-05 10:45:02,8134.81,9255.1,8510.19,5570.27,255.92,101943.14
1762310702,2025-11-05 10:45:02,8147.43,9255.1,8510.19,5570.27,255.92,101943.14
1762310702,2025-11-05 10:45:02,8153.24,9255.1,8510.19,5570.27,255.92,101943.14
1762315702,2025-11-05 12:08:22,8170.37,9261.71,8523.43,5568.64,255.43,102101.65
1762315702,2025-11-05 12:08:22,8177.07,9261.71,8523.43,5568.64,255.43,102101.65
1762315702,2025-11-05 12:08:22,8162.58,9261.71,8523.43,5568.64,255.43,102101.65
1762320702,2025-11-05 13:31:42,8184.29,9245.29,8490.58,5567.01,254.94,101708.19
1762320702,2025-11-05 13:31:42,8178.61,9245.29,8490.58,5567.01,254.94,101708.19
1762325702,2025-11-05 14:55:02,8182.61,9250.97,8501.94,5565.38,254.45,101844.23
1762325702,2025-11-05 14:55:02,8178.99,9250.97,8501.94,5565.38,254.45,101844.23
1762330702,2025-11-05 16:18:22,8174.37,9246.11,8492.22,5563.76,253.96,101727.81
1762330702,2025-11-05 16:18:22,8175.16,9246.11,8492.22,5563.76,253.96,101727.81
1762330702,2025-11-05 16:18:22,8183.32,9246.11,8492.22,5563.76,253.96,101727.81
1762335702,2025-11-05 17:41:42,8191.46,9245.19,8490.38,5562.13,253.47,101705.8
1762335702,2025-11-05 17:41:42,8195.04,9245.19,8490.38,5562.13,253.47,101705.8
1762335702,2025-11-05 17:41:42,8192.39,9245.19,8490.38,5562.13,253.47,101705.8
1762340702,2025-11-05 19:05:02,8187.92,9247.19,8494.37,5560.5,252.98,101753.61
1762340702,2025-11-05 19:05:02,8196.45,9247.19,8494.37,5560.5,252.98,101753.61
1762345702,2025-11-05 20:28:22,8208.16,9283.79,8567.58,5558.87,252.5,102630.5
1762345702,2025-11-05 20:28:22,8233.8,9283.79,8567.58,5558.87,252.5,102630.5
1762350702,2025-11-05 21:51:42,8235.46,9275.83,8551.66,5557.25,252.01,102439.81
1762350702,2025-11-05 21:51:42,8244.02,9275.83,8551.66,5557.25,252.01,102439.81
1762350702,2025-11-05 21:51:42,8243.27,9275.83,8551.66,5557.25,252.01,102439.81
1762355702,2025-11-05 23:15:02,8236.76,9321.63,8643.27,5555.62,251.53,103537.19
1762355702,2025-11-05 23:15:02,8257.83,9321.63,8643.27,5555.62,251.53,103537.19
1762355702,2025-11-05 23:15:02,8263.29,9321.63,8643.27,5555.62,251.53,103537.19
1762355702,2025-11-05 23:15:02,8268.53,9321.63,8643.27,5555.62,251.53,103537.19
1762360702,2025-11-06 00:38:22,8274.25,9328.75,8657.51,5554.0,251.04,103707.81
1762360702,2025-11-06 00:38:22,8272.23,9328.75,8657.51,5554.0,251.04,103707.81
1762360702,2025-11-06 00:38:22,8280.3,9328.75,8657.51,5554.0,251.04,103707.81
1762360702,2025-11-06 00:38:22,8281.25,9328.75,8657.51,5554.0,251.04,103707.81
1762365702,2025-11-06 02:01:42,8284.08,9345.13,8690.26,5552.37,250.56,104100.15
1762365702,2025-11-06 02:01:42,8289.02,9345.13,8690.26,5552.37,250.56,104100.15
1762370702,2025-11-06 03:25:02,8289.25,9348.04,8696.09,5550.74,250.08,104169.96
1762370702,2025-11-06 03:25:02,8289.83,9348.04,8696.09,5550.74,250.08,104169.96
1762375702,2025-11-06 04:48:22,8290.16,9323.99,8647.98,5549.12,249.6,103593.65
1762375702,2025-11-06 04:48:22,8292.26,9323.99,8647.98,5549.12,249.6,103593.65
1762380702,2025-11-06 06:11:42,8293.21,9330.6,8661.19,5547.49,249.12,103751.91
1762385702,2025-11-06 07:35:02,8298.42,9331.04,8662.08,5545.87,248.64,103762.55
1762385702,2025-11-06 07:35:02,8301.28,9331.04,8662.08,5545.87,248.64,103762.55
1762390702,2025-11-06 08:58:22,8301.7,9314.66,8629.32,5544.24,248.16,103370.13
1762390702,2025-11-06 08:58:22,8303.99,9314.66,8629.32,5544.24,248.16,103370.13
1762390702,2025-11-06 08:58:22,8295.35,9314.66,8629.32,5544.24,248.16,103370.13
1762395702,2025-11-06 10:21:42,8308.73,9317.45,8634.9,5542.62,247.68,103436.99
1762395702,2025-11-06 10:21:42,8303.28,9317.45,8634.9,5542.62,247.68,103436.99
1762395702,2025-11-06 10:21:42,8314.03,9317.45,8634.9,5542.62,247.68,103436.99
1762400702,2025-11-06 11:45:02,8319.48,9332.1,8664.19,5541.0,247.21,103787.87
1762405702,2025-11-06 13:08:22,8323.34,9309.32,8618.64,5539.37,246.73,103242.23
1762405702,2025-11-06 13:08:22,8321.74,9309.32,8618.64,5539.37,246.73,103242.23
1762410702,2025-11-06 14:31:42,8321.72,9313.61,8627.21,5537.75,246.26,103344.88
1762410702,2025-11-06 14:31:42,8326.8,9313.61,8627.21,5537.75,246.26,103344.88
1762415702,2025-11-06 15:55:02,8329.26,9309.3,8618.61,5536.12,245.78,103241.78
1762415702,2025-11-06 15:55:02,8333.58,9309.3,8618.61,5536.12,245.78,103241.78
1762415702,2025-11-06 15:55:02,8331.92,9309.3,8618.61,5536.12,245.78,103241.78
1762415702,2025-11-06 15:55:02,8338.36,9309.3,8618.61,5536.12,245.78,103241.78
1762420702,2025-11-06 17:18:22,8334.93,9293.2,8586.4,5534.5,245.31,102855.95
1762420702,2025-11-06 17:18:22,8336.96,9293.2,8586.4,5534.5,245.31,102855.95
1762425702,2025-11-06 18:41:42,8345.21,9303.92,8607.85,5532.88,244.84,103112.93
1762425702,2025-11-06 18:41:42,8346.61,9303.92,8607.85,5532.88,244.84,103112.93
1762430702,2025-11-06 20:05:02,8350.18,9277.24,8554.47,5531.26,244.37,102473.57
1762430702,2025-11-06 20:05:02,8339.94,9277.24,8554.47,5531.26,244.37,102473.57
1762435702,2025-11-06 21:28:22,8349.32,9291.07,8582.14,5529.63,243.9,102805.03
1762435702,2025-11-06 21:28:22,8359.39,9291.07,8582.14,5529.63,243.9,102805.03
1762435702,2025-11-06 21:28:22,8358.17,9291.07,8582.14,5529.63,243.9,102805.03
1762440702,2025-11-06 22:51:42,8357.16,9270.15,8540.31,5528.01,243.43,102303.88
1762440702,2025-11-06 22:51:42,8353.85,9270.15,8540.31,5528.01,243.43,102303.88
1762440702,2025-11-06 22:51:42,8356.44,9270.15,8540.31,5528.01,243.43,102303.88
1762440702,2025-11-06 22:51:42,8347.54,9270.15,8540.31,5528.01,243.43,102303.88
1762440702,2025-11-06 22:51:42,8354.38,9270.15,8540.31,5528.01,243.43,102303.88
1762440702,2025-11-06 22:51:42,8370.98,9270.15,8540.31,5528.01,243.43,102303.88
1762445702,2025-11-07 00:15:02,8352.72,9205.8,8411.6,5526.39,242.96,100762.04
1762445702,2025-11-07 00:15:02,8346.63,9205.8,8411.6,5526.39,242.96,100762.04
1762445702,2025-11-07 00:15:02,8354.64,9205.8,8411.6,5526.39,242.96,100762.04
1762445702,2025-11-07 00:15:02,8352.73,9205.8,8411.6,5526.39,242.96,100762.04
1762445702,2025-11-07 00:15:02,8339.51,9205.8,8411.6,5526.39,242.96,100762.04
1762445702,2025-11-07 00:15:02,8305.85,9205.8,8411.6,5526.39,242.96,100762.04
1762450702,2025-11-07 01:38:22,8321.93,9224.08,8448.16,5524.77,242.49,101200.01
1762450702,2025-11-07 01:38:22,8327.5,9224.08,8448.16,5524.77,242.49,101200.01
1762450702,2025-11-07 01:38:22,8342.09,9224.08,8448.16,5524.77,242.49,101200.01
1762450702,2025-11-07 01:38:22,8353.01,9224.08,8448.16,5524.77,242.49,101200.01
1762450702,2025-11-07 01:38:22,8368.47,9224.08,8448.16,5524.77,242.49,101200.01
1762455702,2025-11-07 03:01:42,8356.51,9232.42,8464.84,5523.15,242.03,101399.88
1762455702,2025-11-07 03:01:42,8380.87,9232.42,8464.84,5523.15,242.03,101399.88
1762455702,2025-11-07 03:01:42,8380.68,9232.42,8464.84,5523.15,242.03,101399.88
1762455702,2025-11-07 03:01:42,8383.16,9232.42,8464.84,5523.15,242.03,101399.88
1762460702,2025-11-07 04:25:02,8375.5,9218.8,8437.6,5521.53,241.56,101073.53
1762460702,2025-11-07 04:25:02,8354.1,9218.8,8437.6,5521.53,241.56,101073.53
1762470702,2025-11-07 07:11:42,8363.5,9226.18,8452.37,5518.28,240.63,101250.43
1762470702,2025-11-07 07:11:42,8366.52,9226.18,8452.37,5518.28,240.63,101250.43
1762475702,2025-11-07 08:35:02,8372.58,9226.93,8453.85,5516.66,240.17,101268.24
1762475702,2025-11-07 08:35:02,8364.51,9226.93,8453.85,5516.66,240.17,101268.24
1762475702,2025-11-07 08:35:02,8382.69,9226.93,8453.85,5516.66,240.17,101268.24
1762480702,2025-11-07 09:58:22,8390.32,9236.62,8473.23,5515.04,239.71,101500.36
1762480702,2025-11-07 09:58:22,8385.92,9236.62,8473.23,5515.04,239.71,101500.36
1762480702,2025-11-07 09:58:22,8371.35,9236.62,8473.23,5515.04,239.71,101500.36
1762480702,2025-11-07 09:58:22,8397.35,9236.62,8473.23,5515.04,239.71,101500.36
1762485702,2025-11-07 11:21:42,8402.7,9253.63,8507.26,5513.42,239.25,101908.04
1762485702,2025-11-07 11:21:42,8431.28,9253.63,8507.26,5513.42,239.25,101908.04
1762490702,2025-11-07 12:45:02,8420.9,9269.54,8539.09,5511.8,238.79,102289.23
1762490702,2025-11-07 12:45:02,8426.28,9269.54,8539.09,5511.8,238.79,102289.23
1762495702,2025-11-07 14:08:22,8446.67,9258.54,8517.09,5510.19,238.33,102025.74
1762500702,2025-11-07 15:31:42,8429.88,9253.66,8507.33,5508.57,237.87,101908.77
1762505702,2025-11-07 16:55:02,8432.58,9218.73,8437.46,5506.95,237.41,101071.86
1762505702,2025-11-07 16:55:02,8411.47,9218.73,8437.46,5506.95,237.41,101071.86
1762510702,2025-11-07 18:18:22,8400.83,9208.81,8417.62,5505.33,236.95,100834.16
1762515702,2025-11-07 19:41:42,8348.94,9181.38,8362.76,5503.71,236.5,100177.02
1762515702,2025-11-07 19:41:42,8364.59,9181.38,8362.76,5503.71,236.5,100177.02
1762520702,2025-11-07 21:05:02,8343.14,9185.44,8370.88,5502.09,236.04,100274.36
1762520702,2025-11-07 21:05:02,8325.45,9185.44,8370.88,5502.09,236.04,100274.36
1762520702,2025-11-07 21:05:02,8368.12,9185.44,8370.88,5502.09,236.04,100274.36
1762520702,2025-11-07 21:05:02,8359.29,9185.44,8370.88,5502.09,236.04,100274.36
1762525702,2025-11-07 22:28:22,8355.91,9205.08,8410.16,5500.47,235.59,100744.81
1762525702,2025-11-07 22:28:22,8360.27,9205.08,8410.16,5500.47,235.59,100744.81
1762525702,2025-11-07 22:28:22,8336.5,9205.08,8410.16,5500.47,235.59,100744.81
1762525702,2025-11-07 22:28:22,8383.17,9205.08,8410.16,5500.47,235.59,100744.81
1762525702,2025-11-07 22:28:22,8396.13,9205.08,8410.16,5500.47,235.59,100744.81
1762525702,2025-11-07 22:28:22,8406.54,9205.08,8410.16,5500.47,235.59,100744.81
1762530702,2025-11-07 23:51:42,8432.6,9229.8,8459.6,5498.86,235.14,101337.07
1762530702,2025-11-07 23:51:42,8421.52,9229.8,8459.6,5498.86,235.14,101337.07
1762530702,2025-11-07 23:51:42,8409.44,9229.8,8459.6,5498.86,235.14,101337.07
1762530702,2025-11-07 23:51:42,8420.23,9229.8,8459.6,5498.86,235.14,101337.07
1762530702,2025-11-07 23:51:42,8459.31,9229.8,8459.6,5498.86,235.14,101337.07
1762535702,2025-11-08 01:15:02,8460.69,9266.3,8532.59,5497.24,234.68,102211.43
1762535702,2025-11-08 01:15:02,8454.37,9266.3,8532.59,5497.24,234.68,102211.43
1762535702,2025-11-08 01:15:02,8495.48,9266.3,8532.59,5497.24,234.68,102211.43
